Id,SalePrice
1648,128805.10518718489
1649,144736.36330201518
1650,115073.15817381635
1651,123352.19970557118
1652,99845.78790352124
1653,102854.78261081131
1654,146296.9758179082
1655,129568.23013284957
1656,138688.89864116983
1657,151710.10418559343
1658,152098.9665049326
1659,123091.51965761703
1660,156300.21515684927
1661,433278.6786801721
1662,396829.836870974
1663,353738.2729273162
1664,486547.21293400717
1665,300430.1987773202
1666,311864.6594509813
1667,359603.35335159703
1668,329610.77384955087
1669,309467.6777052389
1670,339078.528064733
1671,266126.5753168442
1672,410195.91857646836
1673,313655.235438456
1674,246314.9388669892
1675,195264.18468511902
1676,188651.43749039737
1677,216772.38946518552
1678,424034.3362968842
1679,390104.2593463006
1680,298841.8358553345
1681,233613.62219497073
1682,341514.05909015954
1683,193371.14446679395
1684,181214.2155429351
1685,174106.91448249185
1686,171094.7752807095
1687,173734.90603477915
1688,184391.43543386765
1689,192470.85317460788
1690,201255.2610425681
1691,194777.95938610443
1692,258629.06385747806
1693,170367.7244717887
1694,187711.05945661402
1695,171917.81447754003
1696,294042.79077733605
1697,177790.36297565917
1698,351854.6254796446
1699,344136.64499670395
1700,265265.7366026776
1701,279156.79004592285
1702,231884.79948522002
1703,244169.38653845128
1704,270002.4036017431
1705,255475.70843923205
1706,386180.04020408425
1707,206731.6271145673
1708,203042.71311638202
1709,259424.90589858466
1710,224345.4176403047
1711,291870.2752555548
1712,250537.143725095
1713,257616.59250003035
1714,224060.59983957265
1715,217726.907968658
1716,178083.0261364421
1717,185406.40598501073
1718,135626.05083949765
1719,207006.52891632318
1720,227332.10531584328
1721,151690.64599735793
1722,117764.91778739008
1723,145854.19702286666
1724,193928.4286310462
1725,240783.05819341197
1726,190625.27101512701
1727,144236.9695600047
1728,174137.4649116742
1729,174171.11506350542
1730,164655.8606668456
1731,120132.56080896172
1732,124655.43366987287
1733,110517.86052882564
1734,116275.6308714582
1735,124569.28273883298
1736,104459.26751924474
1737,339762.4316888902
1738,263525.4291874064
1739,252920.09408810284
1740,198436.5050236557
1741,177862.52235069705
1742,171491.69683034698
1743,180666.15025991955
1744,363280.4314716307
1745,213395.8833897388
1746,195042.68842631998
1747,215384.14772004227
1748,220593.13822991896
1749,140108.013645238
1750,117760.47360011474
1751,264199.78276225243
1752,121167.98688546328
1753,146908.0859170384
1754,193018.81085334448
1755,156751.3219119647
1756,147153.79775173197
1757,124708.22226353888
1758,146633.34171961527
1759,169936.6076892278
1760,162683.1119176049
1761,138467.61105626213
1762,184386.47761177048
1763,190553.23990408628
1764,119845.88540232423
1765,153183.40749990992
1766,193532.65902736384
1767,216835.39073720665
1768,140981.05523288387
1769,173944.3244007512
1770,157536.7340266424
1771,109962.69952514212
1772,132827.67319669639
1773,128202.43996531975
1774,140872.56607693387
1775,148413.11862370226
1776,133313.50680991137
1777,113268.98704061266
1778,140577.75810078112
1779,119311.40701669126
1780,183160.73262516156
1781,130544.57105708211
1782,86047.99323220279
1783,137459.64213229882
1784,103232.19196095031
1785,109711.53806331081
1786,147369.78099875504
1787,158841.2605610557
1788,64538.3045961092
1789,95135.36222072034
1790,81199.10830441758
1791,199036.9940555781
1792,160655.87386658
1793,134717.08094532872
1794,160617.87066778968
1795,130821.90981035518
1796,135114.29808336834
1797,111909.7126582391
1798,119415.45784227148
1799,109922.22173399506
1800,124009.19050072054
1801,123418.42423894406
1802,135258.0294592875
1803,150427.9267585459
1804,138824.77002290078
1805,140636.50026044686
1806,127362.31632006986
1807,140640.96180824764
1808,126645.09062110515
1809,122984.77696775281
1810,137951.75383454765
1811,93454.4219998091
1812,88672.27562296562
1813,139030.9570071912
1814,95233.67545523877
1815,56381.683631139094
1816,107010.81260987728
1817,100681.61570532025
1818,129848.89872119791
1819,121954.0128032747
1820,73597.32280343404
1821,116373.48914890028
1822,155751.38292472437
1823,55967.58809016211
1824,123196.65907905386
1825,141835.85583548446
1826,113331.41007967001
1827,102434.39446321815
1828,139009.1434881758
1829,132911.74457839978
1830,139990.30030397855
1831,150149.86359125687
1832,76903.83828588537
1833,138703.64696909214
1834,117070.52212911537
1835,95919.79224904833
1836,107864.32866492013
1837,81101.02338779847
1838,128963.18202375247
1839,104980.21292854086
1840,145156.5718505855
1841,125496.31562814178
1842,96225.92799182868
1843,125110.05231169268
1844,147278.3250641423
1845,143671.7998893409
1846,153195.8690751172
1847,179180.77951172658
1848,59404.94548680565
1849,116549.16627171912
1850,113690.07678520711
1851,138624.04845036883
1852,127766.39631614105
1853,116042.61015518132
1854,156706.1070499333
1855,163187.07416849438
1856,234179.95282332273
1857,143915.09413622867
1858,138443.97194353965
1859,122807.76974768756
1860,146117.36178677142
1861,122189.59315937504
1862,384197.27685653564
1863,355514.7492785873
1864,355561.5734110448
1865,306456.8159376091
1866,297853.6243775918
1867,218147.28943772658
1868,268439.38362643815
1869,200591.85893538297
1870,217177.67784703133
1871,266651.2388490262
1872,176976.8404795623
1873,240136.95822533162
1874,155441.22194112715
1875,194998.09226452603
1876,203921.72142696407
1877,198628.39971855097
1878,202878.10155349484
1879,128904.54718401891
1880,131263.10937966552
1881,234646.77888378708
1882,233128.66256343102
1883,176462.55014190113
1884,199369.49433485605
1885,196964.18068023346
1886,277814.1182576714
1887,210138.15396128723
1888,256857.3165405189
1889,172714.00962838472
1890,116414.21810911757
1891,117755.20364607168
1892,94356.71804552434
1893,125531.64222248082
1894,121040.64146277145
1895,131532.09304610686
1896,124129.75435858621
1897,110274.99979378132
1898,112399.27913287212
1899,176438.54274726028
1900,164891.55396663822
1901,191242.50604707486
1902,151495.6818890132
1903,245201.51931780757
1904,135800.22388437385
1905,202704.87830099967
1906,154802.1177429209
1907,192210.817008151
1908,105467.1357424295
1909,132802.32326577255
1910,115060.65618258952
1911,226745.31783828378
1912,314478.4063254956
1913,127159.05662302014
1914,73597.44033668037
1915,283382.2090729442
1916,51582.0941835494
1917,220404.69393069428
1918,140114.66291549176
1919,170108.37361204522
1920,149247.86511201362
1921,327080.85345190525
1922,290189.45807125606
1923,256955.34918822433
1924,249033.29581138026
1925,199003.17377926141
1926,325259.16577215283
1927,128774.43209604127
1928,157825.54566240142
1929,113421.98042953809
1930,134233.89899160736
1931,135937.5547958313
1932,137785.87262754026
1933,207967.03064582666
1934,180500.6758985682
1935,173353.29655567245
1936,192950.82379365072
1937,192916.71342258062
1938,169158.18007394022
1939,268008.6714876296
1940,200321.69064128379
1941,167097.59877100863
1942,166865.7563547059
1943,238433.13120552796
1944,404400.93900282343
1945,383567.31824943
1946,127186.77983478669
1947,287173.9009906473
1948,181570.5575356667
1949,215653.54311288524
1950,184560.5757530612
1951,227813.28524870367
1952,198716.40673343657
1953,171037.36484330005
1954,191519.59769269018
1955,136780.72103351334
1956,353726.6792189826
1957,149042.49673181013
1958,252526.84692514222
1959,145110.2108062732
1960,108771.09966249792
1961,127629.42146631809
1962,95105.11043419174
1963,102513.79545712685
1964,102380.94679568603
1965,146609.72466868826
1966,133231.11699779952
1967,308992.21275554685
1968,407717.6495288037
1969,360245.27035507746
1970,409284.0163676429
1971,491497.9494706302
1972,371964.6522905445
1973,303711.46298067627
1974,347402.8593282599
1975,472466.9397377553
1976,280596.7634485374
1977,373806.8432498248
1978,384306.0309965139
1979,296519.69844767055
1980,191259.52641895087
1981,303251.75541997683
1982,224474.23105024995
1983,216531.13191835003
1984,176583.73337277264
1985,218915.35044362734
1986,204857.61100457874
1987,188047.2756637642
1988,174419.2124561155
1989,188480.65593444285
1990,202852.61731903485
1991,230018.61040963288
1992,208847.11567042588
1993,167746.69813046732
1994,218523.96691024935
1995,183151.97728173214
1996,245478.94108905207
1997,299785.0733300205
1998,285102.9820153526
1999,315483.20555203717
2000,332517.7704221856
2001,307299.81408828957
2002,248174.08681361334
2003,256728.78401378627
2004,293847.73796153715
2005,223776.0388278939
2006,230027.35666404234
2007,249878.97298279367
2008,213362.0745521887
2009,202201.88327928184
2010,187497.70602362393
2011,135034.36033492172
2012,173274.1485973104
2013,177366.97723207588
2014,185233.6348343887
2015,212157.67736228582
2016,192826.36254078627
2017,199510.64094807213
2018,118752.72921289607
2019,133022.28153230072
2020,98203.99820297821
2021,103608.70180233255
2022,200048.3283124708
2023,135253.6536949763
2024,303249.8436879561
2025,375723.5233470398
2026,178390.5281110892
2027,169658.353458342
2028,149696.53950896935
2029,166530.86649177282
2030,240022.2261334148
2031,231127.9521017926
2032,239711.3573273775
2033,228335.39317855777
2034,173300.70477442173
2035,231933.776265895
2036,198140.65336264166
2037,198235.29959023412
2038,302910.54607247666
2039,228592.7197990079
2040,322349.97096928407
2041,319101.2413391233
2042,207466.0791822346
2043,177690.55552517402
2044,178186.30821736602
2045,208234.27297686334
2046,148072.3887849627
2047,135702.37144427604
2048,146167.17368323516
2049,148803.00502228455
2050,173627.12473737355
2051,109973.17335614518
2052,124996.64935113028
2053,151675.27125003916
2054,99268.25049106844
2055,142937.95130209057
2056,154542.05763357814
2057,113375.76208110065
2058,205746.4926799215
2059,132650.09013367398
2060,175193.8635755244
2061,165526.70553495176
2062,125175.6749842911
2063,123367.65267048235
2064,134504.65711272284
2065,105940.58715536415
2066,169098.456966138
2067,130910.23474537302
2068,150761.4318154393
2069,79865.61290384611
2070,114480.6055265425
2071,94939.98370736673
2072,135774.01447398795
2073,134613.95383319622
2074,183577.46272991213
2075,140652.606167882
2076,115243.30604822778
2077,141847.39797357272
2078,114778.90846507568
2079,139379.245219581
2080,118449.88148662429
2081,124719.94151306899
2082,109467.69428884902
2083,146809.70563743627
2084,112084.65511609231
2085,114276.69734347561
2086,107436.5077232718
2087,119758.99468339047
2088,93371.20249669383
2089,86443.7483633163
2090,122115.30761056638
2091,109795.04910233371
2092,123882.29507488932
2093,95125.40439663116
2094,109119.16482632814
2095,148878.81088451072
2096,92002.0657810175
2097,97808.85759909447
2098,144404.84299504457
2099,61640.47956784397
2100,78488.59073996179
2101,106524.52799720342
2102,132629.55635968957
2103,107814.28945976243
2104,143695.33611737244
2105,122193.13259524922
2106,62811.46542851525
2107,176144.46776833985
2108,113073.45450995903
2109,105337.61520077563
2110,107892.82444301932
2111,136709.2632165066
2112,132313.09297278928
2113,123237.18781568258
2114,130944.96699981118
2115,162833.32360060886
2116,116436.99494049036
2117,143321.69199578752
2118,127295.74328355244
2119,118824.34376657664
2120,120329.5419297264
2121,80829.14066577109
2122,120416.5371207387
2123,95406.9259407281
2124,168266.50465228
2125,120773.50969505127
2126,141575.4152420818
2127,188880.86373823846
2128,118774.69712600022
2129,73108.2231691759
2130,118775.18099121486
2131,138250.43896834052
2132,99056.35233213416
2133,115686.68062114017
2134,119347.28648545119
2135,83123.56937866569
2136,72358.59426834942
2137,98009.07246423796
2138,121400.16275622419
2139,148673.49459771614
2140,134404.7155490796
2141,170113.4851035526
2142,121896.13072323504
2143,144031.30292775706
2144,114243.384179712
2145,138919.6006648651
2146,169156.44865490095
2147,143439.03994836286
2148,139548.59041974798
2149,144272.0768508076
2150,255044.5971587613
2151,113150.21601465934
2152,155416.03447148768
2153,169069.63042954484
2154,100511.609578152
2155,133643.57509218494
2156,227822.9315052469
2157,226855.25135994962
2158,253732.7182315705
2159,215743.7994673698
2160,184345.92213648668
2161,226009.5009403617
2162,329295.6634968349
2163,312127.4273156178
2164,252227.8667473213
2165,212105.25315649598
2166,164026.42075427625
2167,211436.9228667326
2168,188967.59684435726
2169,191074.00686625883
2170,209739.190226825
2171,163858.7003784514
2172,136487.00144221468
2173,206323.61576205562
2174,214933.20068780132
2175,283645.5328863312
2176,307622.1331279826
2177,240033.68488157447
2178,207291.16134279603
2179,138397.0113977274
2180,209403.21087382163
2181,191942.62571102983
2182,223107.1570417562
2183,193374.520042841
2184,113059.93259548814
2185,126525.13145373162
2186,138162.48555165756
2187,150627.93932132277
2188,156841.6846549016
2189,323532.5320247711
2190,78404.08485683468
2191,73126.04033191313
2192,89296.23427397295
2193,101289.38284200364
2194,107526.11548577965
2195,96139.57221111593
2196,98337.50259321282
2197,123919.59916457134
2198,163158.46178229584
2199,198675.36082655963
2200,146427.6542788453
2201,155032.00442393866
2202,232759.4915483443
2203,139028.31581290351
2204,188964.18147623882
2205,118039.88629524408
2206,134363.65251575364
2207,230189.55557234146
2208,274266.9275461073
2209,241014.49924611527
2210,117606.05324182351
2211,117651.58642919481
2212,114907.21860363118
2213,101609.81641706332
2214,133662.34838578315
2215,99885.68692931358
2216,134464.80832666004
2217,50167.64108642122
2218,89094.46635854976
2219,79648.20337681018
2220,72499.10131590879
2221,284040.77241691557
2222,259364.6050296169
2223,280041.18060177815
2224,203963.5719201908
2225,124335.16656072653
2226,169285.50741038553
2227,192013.55248435005
2228,271220.84950283513
2229,248983.04208384219
2230,156409.47351085697
2231,211045.81633145377
2232,186949.3253699807
2233,176278.48556375175
2234,246562.96177386516
2235,216529.93074827737
2236,245237.86279706383
2237,294235.49397710414
2238,209065.66994784048
2239,97976.49754352594
2240,149359.73370097668
2241,138906.59179162295
2242,110988.01683589535
2243,123446.21895467944
2244,94211.52509371658
2245,97465.2458400585
2246,138848.4536075601
2247,115414.57926005419
2248,125356.6367079426
2249,120016.37060911577
2250,129950.19346462506
2251,109079.26944695537
2252,171385.63044346755
2253,158410.55045701715
2254,187144.4382509933
2255,181581.34558787712
2256,175772.44060017928
2257,214834.20802996983
2258,160343.53762289262
2259,182114.60350756368
2260,137156.2582068824
2261,217666.20547513716
2262,215500.1208074788
2263,391451.95233177673
2264,560478.1349448287
2265,182445.77019939036
2266,291195.1980568698
2267,349274.00030347
2268,426229.90988071397
2269,153154.90940799
2270,196599.58199379253
2271,203418.6787854212
2272,196678.0800767984
2273,155663.11937399823
2274,174989.21865165766
2275,145625.1164180185
2276,187507.4845172537
2277,179618.11745290388
2278,157833.28948943515
2279,130617.41132026103
2280,111556.3665732735
2281,152111.29933544467
2282,165617.20806455574
2283,106759.96586657636
2284,104563.36772971152
2285,133578.38960692135
2286,124701.46857626837
2287,353949.1440878555
2288,287242.4761345344
2289,370300.9229580528
2290,441471.46295205754
2291,349948.8922306999
2292,445063.90210530674
2293,450373.81554842717
2294,420104.4788713003
2295,475955.97734762146
2296,281963.14877291967
2297,359791.29598316655
2298,344466.1566371199
2299,355568.3597285384
2300,350895.6714786295
2301,331781.4796393082
2302,257894.6354757213
2303,267012.19035707513
2304,264529.3546746651
2305,191097.11417234826
2306,184840.0606461555
2307,204668.847784018
2308,219315.92172101745
2309,265411.4091619034
2310,224534.63147220985
2311,212677.62792310756
2312,164259.96099818547
2313,172072.33227635527
2314,170841.34772987547
2315,177939.86636912776
2316,195198.7751807434
2317,186941.22704088278
2318,174985.35920792565
2319,182956.3213826134
2320,181156.76711182945
2321,231409.42827472743
2322,182601.346965064
2323,195972.19071387037
2324,192054.4366039416
2325,204712.27504682622
2326,172636.17344642527
2327,198700.97562090875
2328,217835.39007014188
2329,195592.33685281657
2330,185002.3959167682
2331,343619.41496912006
2332,429935.08421755274
2333,336135.24720829725
2334,262623.6581660782
2335,311901.94260915736
2336,296963.11348396225
2337,191973.76611412363
2338,249872.0810544351
2339,227174.31557830554
2340,340605.83888123557
2341,205737.48617495332
2342,241852.0861213336
2343,235349.9659463858
2344,223648.01896544112
2345,238314.4745191497
2346,223696.8626718172
2347,198714.68524954413
2348,254113.08011734806
2349,178119.4268008048
2350,303450.0575399515
2351,231933.15884881804
2352,245465.82172442248
2353,257353.96436727248
2354,141070.37088064346
2355,143212.45481083682
2356,140034.97503590825
2357,181106.896571635
2358,199846.5365986116
2359,135555.53740405675
2360,114101.90797917638
2361,148103.42857997798
2362,264665.5230775426
2363,130674.95199393385
2364,146602.71200541852
2365,209500.20599106193
2366,200647.11899365147
2367,221195.49499791703
2368,212553.21296565683
2369,203453.70575343224
2370,168940.90040764122
2371,161388.23938481745
2372,188008.39076750734
2373,299458.2663253674
2374,325798.4962020098
2375,236093.0949319298
2376,286457.5264058463
2377,313661.02208575496
2378,153687.29914835404
2379,196678.9774290788
2380,148497.90358620812
2381,174573.6280020959
2382,221683.65797745404
2383,191498.08159838532
2384,232095.16801223037
2385,173076.84283392938
2386,129377.3126435887
2387,127035.96698917443
2388,102429.74088487508
2389,125454.0783960252
2390,151283.22182793164
2391,149047.78749194412
2392,117373.1739829762
2393,170347.72174964187
2394,148763.2016265416
2395,215860.2175565263
2396,144127.79440878282
2397,211240.09340217846
2398,135270.73453766975
2399,64846.3356478138
2400,71434.70232539941
2401,126562.20477727051
2402,143236.8652639589
2403,149412.3674811556
2404,154948.08398496354
2405,158263.71320049211
2406,149347.3813849928
2407,123263.33788052134
2408,146934.74054572036
2409,116377.309341133
2410,164282.50561236672
2411,117124.91053424084
2412,148222.91683784002
2413,128999.99340874914
2414,171141.40499058436
2415,136677.12603929415
2416,130280.52314475975
2417,141660.1827676357
2418,139798.43565498057
2419,122897.8150937876
2420,125706.20404381964
2421,137586.93433799854
2422,102784.88880632329
2423,104401.23096997681
2424,157883.8018324833
2425,207440.67876429862
2426,122592.72285437194
2427,121924.36623172199
2428,179965.55601744525
2429,115622.55450258612
2430,130569.49689281716
2431,117066.50640116526
2432,144857.5916462819
2433,141722.66983502093
2434,129379.53891239161
2435,135038.57845609984
2436,103968.89150141661
2437,104228.35572935046
2438,126851.34796339131
2439,98295.8341938249
2440,122132.33810402463
2441,87837.56213077978
2442,100297.54634262672
2443,130751.88300805344
2444,127290.7426376079
2445,83690.2612157169
2446,139967.95656936453
2447,164388.08544267228
2448,119792.11211447962
2449,118885.91511944168
2450,150211.58571557314
2451,116607.08251274176
2452,190740.93273146715
2453,94225.671778791
2454,119326.41787651808
2455,116640.07392000145
2456,135482.2958272864
2457,140504.90999113148
2458,141730.88342352564
2459,113836.40753840067
2460,146330.45364018308
2461,139663.18822270585
2462,135711.16336400917
2463,130516.79314101605
2464,168659.13045892987
2465,136148.95406910565
2466,115452.1977298036
2467,126005.19561779544
2468,94519.22913028838
2469,88090.72639942094
2470,184444.07988558523
2471,225016.89227442327
2472,138777.9253908154
2473,107708.6897985187
2474,69138.14360684516
2475,211542.78633802925
2476,120095.63672151274
2477,127915.64059720402
2478,150518.31105472517
2479,101977.47248559914
2480,149710.66527056028
2481,116096.12448103173
2482,117667.82550196353
2483,107524.33203975098
2484,114814.55554805457
2485,126764.8588386651
2486,130793.28966580208
2487,173278.81802190785
2488,169439.4682175429
2489,152027.28032955164
2490,132031.84388192112
2491,97330.15821895382
2492,213545.0957174473
2493,153500.80406312077
2494,148152.5754744331
2495,88352.00991525505
2496,266954.83538562583
2497,146405.13905782852
2498,112134.70038352505
2499,87312.98785456138
2500,129279.1491081713
2501,133401.97990060237
2502,128404.03059740382
2503,87509.92975074047
2504,184706.2419827145
2505,222070.99259977965
2506,238723.3781183392
2507,273773.98027287936
2508,235825.77541415583
2509,216994.1260078582
2510,218282.316514979
2511,170926.11790108134
2512,206429.35817248977
2513,222724.7843947821
2514,293051.2597508097
2515,155154.62954770002
2516,184390.14695271177
2517,156083.4418114552
2518,164253.28235230007
2519,248660.01760827398
2520,229365.96976349407
2521,185284.26889157196
2522,222442.18007639967
2523,116210.7428378712
2524,140525.14915311424
2525,147204.80125960367
2526,146252.95920151408
2527,127320.94367498269
2528,130338.56653034463
2529,151403.15823231803
2530,138274.5474177606
2531,246417.1905899789
2532,222514.07643065503
2533,195105.31250575924
2534,234719.4567346621
2535,275601.7819387045
2536,222002.99030729246
2537,247392.52404957154
2538,183213.64274897787
2539,181566.83311881692
2540,178165.33218664763
2541,181283.1162319308
2542,161582.8622128053
2543,113082.80196988668
2544,111910.43952993986
2545,127409.80787103093
2546,127963.17469222056
2547,130063.230926253
2548,161955.35971008101
2549,149331.45455420366
2550,717966.8115188892
2551,135558.2559837058
2552,130482.14262984954
2553,70879.1001526519
2554,90075.86970664181
2555,116561.86823757662
2556,99330.70905855956
2557,101716.24242168946
2558,178074.49420536374
2559,146337.41559609817
2560,166722.33257339548
2561,165646.8045823266
2562,135642.07331307753
2563,153960.51927481563
2564,215006.55103415952
2565,166367.32349975005
2566,162129.71804140852
2567,153450.60167299272
2568,206367.8776767219
2569,241589.07803799046
2570,111486.25903634756
2571,187948.7718798293
2572,136432.4205645244
2573,217236.20604832217
2574,307894.640847188
2575,125100.21023196327
2576,111808.3351881918
2577,140119.7227571562
2578,85755.90303367715
2579,64694.00296596316
2580,98052.23891112358
2581,109502.2968302775
2582,124581.33901009356
2583,257170.2404065222
2584,166139.62851413805
2585,177937.64917790703
2586,199252.13357552595
2587,191999.5648652886
2588,142002.74012842716
2589,146093.89698853437
2590,194046.61353986326
2591,251834.26190959563
2592,206283.98526826032
2593,201667.77693429246
2594,188992.71656769485
2595,209898.66810168314
2596,265718.33464182157
2597,192604.31779840178
2598,298622.42381901393
2599,312142.95378225576
2600,141772.97624109467
2601,133463.99458254254
2602,81086.13850097751
2603,85588.43245510476
2604,88299.63199588131
2605,78227.67396674477
2606,136560.8125624667
2607,228919.83394332594
2608,200263.26925914173
2609,180478.23015847424
2610,110578.6025909318
2611,114370.21246286696
2612,157010.6161410728
2613,132101.89236378015
2614,122931.40837694281
2615,154599.33305509298
2616,148995.80239024526
2617,171782.36002694082
2618,177259.13511066927
2619,193194.57692244393
2620,193866.67141500185
2621,178805.46460771986
2622,178954.42828893807
2623,230500.9545351787
2624,312373.52482118085
2625,302979.1242584008
2626,179100.5766025461
2627,177652.23140347408
2628,563342.6198034387
2629,543734.420859582
2630,439859.0923071487
2631,488823.8382809884
2632,427700.56888605066
2633,307229.9685297251
2634,427868.7929259249
2635,138909.33363149653
2636,177454.80700310034
2637,179441.75193235246
2638,262642.68726822577
2639,182823.7051280621
2640,153289.95390841964
2641,111165.56681683158
2642,165520.58620933574
2643,106849.96193796347
2644,121531.23414445425
2645,111763.86621673164
2646,96277.91707656266
2647,104514.61985286804
2648,137112.58076718522
2649,154062.07067407903
2650,125922.82596966854
2651,142530.00452844013
2652,406743.6425464641
2653,263470.0319244164
2654,275887.30418212624
2655,393426.50804345636
2656,328418.95235898043
2657,339419.06056766387
2658,303290.8911233475
2659,342744.7881471506
2660,379593.5844905298
2661,353792.16955797706
2662,348989.52756615845
2663,309127.8475270118
2664,267440.34874589444
2665,316579.92449291435
2666,280505.6094377361
2667,177517.8353561923
2668,183021.00134238167
2669,175691.12829320526
2670,264845.17590884824
2671,186106.45156479525
2672,192408.17475336144
2673,188535.83607511251
2674,193242.490309382
2675,179534.30951401123
2676,191034.6588050556
2677,198778.41386187242
2678,221702.0886408198
2679,283778.34048490383
2680,293518.6784515725
2681,386877.4048718308
2682,331178.80473138916
2683,608112.6993757824
2684,323376.04420527583
2685,350305.2716413981
2686,248315.01760352319
2687,304103.30784599326
2688,215455.25761774118
2689,216119.50856831128
2690,392939.0227536167
2691,194075.85063791243
2692,145114.84637501198
2693,192216.15998845518
2694,130098.09381672973
2695,191512.3440803868
2696,181936.3937777262
2697,182109.1103084129
2698,204895.54555404975
2699,161602.9392747834
2700,150059.78611791303
2701,150698.6279146135
2702,112057.16682297202
2703,130209.58047641943
2704,142870.88269777267
2705,106215.02203332893
2706,102196.45780030085
2707,120360.06161967831
2708,131217.02715317774
2709,102287.551103842
2710,123160.46427237234
2711,250224.4438795442
2712,420186.08312748297
2713,166808.59491715065
2714,152188.4105120608
2715,166506.06989288845
2716,150521.39897632875
2717,198448.7336117763
2718,216937.0178536354
2719,163713.09675780372
2720,186238.2937676906
2721,129287.33008146872
2722,159322.37144052613
2723,137698.91103826786
2724,128162.207542038
2725,128129.59892807159
2726,138717.62406177606
2727,180829.07989040745
2728,199023.0969375391
2729,158601.28616094013
2730,147467.9949467029
2731,142665.75942073914
2732,128701.21411782652
2733,166075.43277528373
2734,156968.8386821159
